Tweet_ID, Target1, Stance1, Target2, Stance2, Train/Test/Dev
690310697033424896,Donald Trump,NONE,Hilary Clinton,NONE,Test
690314098551160832,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690327980103434240,Donald Trump,NONE,Hilary Clinton,NONE,Test
690332395183169537,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690335845979660289,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
690336032571535360,Donald Trump,FAVOR,Hilary Clinton,FAVOR,Test
690342126295629824,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690353655472611329,Donald Trump,AGAINST,Hilary Clinton,NONE,Test
690367551637995521,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690378306080874496,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690415966568779776,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690549943581417473,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
690556916171407360,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690558855017664514,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690570346748080128,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690574908166778880,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
690582573710348288,Donald Trump,NONE,Hilary Clinton,NONE,Test
690594515988668419,Donald Trump,FAVOR,Hilary Clinton,FAVOR,Test
690600323023372288,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690660821479854081,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690691603825037312,Donald Trump,NONE,Hilary Clinton,NONE,Test
690719267528904706,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690720340381536256,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690720671798657024,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690739403841474560,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690740655207809024,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690793003321954304,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690872132654481408,Donald Trump,NONE,Hilary Clinton,NONE,Test
690880312323080192,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
690895575168905216,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690904284662255617,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690907839074832385,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690907964304130049,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690911529185714176,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690950461743038464,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
690972814208278530,Donald Trump,NONE,Hilary Clinton,NONE,Test
690976416456806400,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691004828558831616,Donald Trump,NONE,Hilary Clinton,NONE,Test
691010128913547264,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691017878372372480,Donald Trump,NONE,Hilary Clinton,NONE,Test
691023919571034112,Donald Trump,NONE,Hilary Clinton,NONE,Test
691063760291758081,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691079979975610368,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691101584856608768,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691110885813850113,Donald Trump,NONE,Hilary Clinton,NONE,Test
691247393757609984,Donald Trump,AGAINST,Hilary Clinton,NONE,Test
691277241309798400,Donald Trump,NONE,Hilary Clinton,NONE,Test
691282880031543296,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
691289175463718912,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
691290464713076736,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691318337465245696,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691318624968048640,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691348775084912641,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691358830316359680,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
691411705956405249,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691418993001889792,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691433912543813632,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691440622423646208,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691448032152276994,Donald Trump,NONE,Hilary Clinton,NONE,Test
691449654676889600,Donald Trump,NONE,Hilary Clinton,NONE,Test
691453043930337281,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691465539257012224,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691560737010008064,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691576345051205632,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691598986143145985,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691613909170655232,Donald Trump,NONE,Hilary Clinton,NONE,Test
691626085813981184,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691632280662470657,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691638372528422916,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691655315276873729,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691656776412991489,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
691666470988808192,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691696919446355968,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691723245087789060,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691732305799467008,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691738156593389568,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691752150897147904,Donald Trump,NONE,Hilary Clinton,FAVOR,Test
691754409504538624,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691763430768930817,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691768348238090240,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
691817218741526529,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691827854787645440,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691829888756682752,Donald Trump,NONE,Hilary Clinton,NONE,Test
691830241933840384,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
691833115099152385,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691853975130357760,Donald Trump,NONE,Hilary Clinton,NONE,Test
691875388251848704,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
691886438527438848,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
691959418695630848,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
691963874594127872,Donald Trump,NONE,Hilary Clinton,NONE,Test
691964545728933888,Donald Trump,NONE,Hilary Clinton,NONE,Test
691973686186905601,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
691992469785939968,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692011192080990208,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692011643580977152,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692012005469790208,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692013217619443712,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692013372573818882,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692014760569626624,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692015088165744640,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692017092716056576,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692017308349239296,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692026683583369216,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692066275653206016,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692080628511174656,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692083779104546816,Donald Trump,NONE,Hilary Clinton,NONE,Test
692103546771124224,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692110043467112450,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692112586804953088,Donald Trump,AGAINST,Hilary Clinton,NONE,Test
692112761602621441,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
692115736517591040,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692133237691412481,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692137302190063618,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
692142569782919168,Donald Trump,NONE,Hilary Clinton,NONE,Test
692142964253007872,Donald Trump,NONE,Hilary Clinton,NONE,Test
692143136525656064,Donald Trump,NONE,Hilary Clinton,NONE,Test
692145693637636096,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692147471410135040,Donald Trump,AGAINST,Hilary Clinton,NONE,Test
692149581824552960,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692150327362109440,Donald Trump,NONE,Hilary Clinton,NONE,Test
692154208938807296,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692157978246512641,Donald Trump,AGAINST,Hilary Clinton,NONE,Test
692158065878142977,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692158594079440897,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692164071278403586,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692183190321127434,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
692189729584996354,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692197298982494210,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692203503893225472,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692213126599688193,Donald Trump,NONE,Hilary Clinton,NONE,Test
692214575987572736,Donald Trump,NONE,Hilary Clinton,NONE,Test
692244040889286656,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692246330052317184,Donald Trump,NONE,Hilary Clinton,NONE,Test
692347371611553793,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692373474749353984,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692385980469346304,Donald Trump,NONE,Hilary Clinton,NONE,Test
692386053169160192,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692394362227920897,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692406172746420225,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692415775068545025,Donald Trump,NONE,Hilary Clinton,NONE,Test
692426779236106243,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
692430411717332992,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692440300388794370,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692441177686200321,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692441460596199424,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692442011320881152,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692445226233958400,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
692445935033430016,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692484653542969345,Donald Trump,NONE,Hilary Clinton,NONE,Test
692496598241316864,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692506194263576577,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692517616590520320,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692524377720627201,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692524538748407809,Donald Trump,AGAINST,Hilary Clinton,NONE,Test
692537581783883776,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
692556508450705409,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692573612730105856,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
692577057486733312,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
692638534168092672,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692647671908155393,Donald Trump,NONE,Hilary Clinton,NONE,Test
692683213400055809,Donald Trump,NONE,Hilary Clinton,NONE,Test
692697901798178817,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692698659989950464,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692716395226771456,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692720790006034432,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692725656300425216,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692727980011851778,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692759895767003137,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692760287817121792,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
692770911209021441,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692774715308400641,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
692778637280612352,Donald Trump,FAVOR,Hilary Clinton,FAVOR,Test
692786089787002880,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
692798097181777920,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
692837831245320195,Donald Trump,NONE,Hilary Clinton,NONE,Test
692869590712344578,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692874543828893696,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692875753327710208,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692893394629033985,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692899545366155267,Donald Trump,NONE,Hilary Clinton,NONE,Test
692901031601164288,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692902003698221056,Donald Trump,NONE,Hilary Clinton,NONE,Test
692907554381414401,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692911787512086529,Donald Trump,NONE,Hilary Clinton,NONE,Test
692913417124995072,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
692919042894598144,Donald Trump,NONE,Hilary Clinton,NONE,Test
692996628442169344,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
693049892051116032,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
693080941279842304,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693091617574621184,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693121593682165760,Donald Trump,NONE,Hilary Clinton,NONE,Test
693155186215424004,Donald Trump,NONE,Hilary Clinton,NONE,Test
693155208487161856,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693176842237448192,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693227457873330176,Donald Trump,NONE,Hilary Clinton,NONE,Test
693231619533115392,Donald Trump,NONE,Hilary Clinton,NONE,Test
693243478088814592,Donald Trump,NONE,Hilary Clinton,NONE,Test
693246774140604416,Donald Trump,NONE,Hilary Clinton,NONE,Test
693247099064950786,Donald Trump,NONE,Hilary Clinton,NONE,Test
693264189582868481,Donald Trump,NONE,Hilary Clinton,NONE,Test
693396399740747776,Donald Trump,NONE,Hilary Clinton,NONE,Test
693412106075418624,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
693413839371661312,Donald Trump,NONE,Hilary Clinton,NONE,Test
693457401765314561,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693461066114682880,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
693462873197154305,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693474965778231296,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693479819548454916,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
693482271450406912,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693498475221258240,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693505857506508800,Donald Trump,NONE,Hilary Clinton,NONE,Test
693511388635860993,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
693513734128603137,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693545893958537216,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
693550843094810624,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693551152328126464,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693552625644650496,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693572435032043525,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693581508758626304,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
693582077426466816,Donald Trump,NONE,Hilary Clinton,NONE,Test
693582269198548992,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
693588121343102976,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693589035101528064,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
693591468141780992,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693607512692670464,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
693607817236713472,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693622164918960128,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
693638504673341440,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693673438641201152,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693686997760643073,Donald Trump,NONE,Hilary Clinton,NONE,Test
693790769195274241,Donald Trump,NONE,Hilary Clinton,NONE,Test
693793950302273536,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693815634325479424,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693817253419159553,Donald Trump,NONE,Hilary Clinton,NONE,Test
693877091092160512,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
693904681056260096,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693913527262801921,Donald Trump,NONE,Hilary Clinton,NONE,Test
693914131846529024,Donald Trump,NONE,Hilary Clinton,NONE,Test
693924960927023105,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
693928666624032768,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693938806618128384,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693943968971644929,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
693944137083592704,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693959263371272192,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693965718241447936,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
693996244994142208,Donald Trump,NONE,Hilary Clinton,NONE,Test
694001503544201216,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
694042473782493184,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694052567785934853,Donald Trump,NONE,Hilary Clinton,NONE,Test
694073970413453312,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694080382925410305,Donald Trump,FAVOR,Hilary Clinton,NONE,Test
694083920552448001,Donald Trump,NONE,Hilary Clinton,NONE,Test
694116147243937792,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694126580935823360,Donald Trump,NONE,Hilary Clinton,NONE,Test
694142285714477056,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694147481198694401,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
694161832215339008,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694166806211133441,Donald Trump,NONE,Hilary Clinton,NONE,Test
694176942153560064,Donald Trump,NONE,Hilary Clinton,NONE,Test
694208096709840896,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694214990807506944,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
694235666163580931,Donald Trump,NONE,Hilary Clinton,NONE,Test
694245113942274049,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694257948973871105,Donald Trump,NONE,Hilary Clinton,NONE,Test
694262662784532484,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
694269660074635264,Donald Trump,NONE,Hilary Clinton,NONE,Test
694281499223392256,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
694296628245745664,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
694297235039916032,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694310897775411200,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
694311739295428609,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
694323328484577280,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694333580361633792,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
694338605230084096,Donald Trump,NONE,Hilary Clinton,NONE,Test
694339715424657410,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
694340889058091009,Donald Trump,NONE,Hilary Clinton,NONE,Test
694348484976230400,Donald Trump,NONE,Hilary Clinton,NONE,Test
694350952787095552,Donald Trump,NONE,Hilary Clinton,NONE,Test
694352170037149697,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
694355344416321536,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694359449436160001,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694360415787048960,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694361640578330624,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
694366093868175360,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694371938337189888,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
694390810482053121,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
694392142903414784,Donald Trump,NONE,Hilary Clinton,FAVOR,Test
694392975091187712,Donald Trump,NONE,Hilary Clinton,NONE,Test
694400863922720768,Donald Trump,NONE,Hilary Clinton,NONE,Test
694408835721752576,Donald Trump,NONE,Hilary Clinton,NONE,Test
694411244003049472,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
694446317049921536,Donald Trump,NONE,Hilary Clinton,NONE,Test
694457846050590720,Donald Trump,NONE,Hilary Clinton,NONE,Test
694459693721370624,Donald Trump,NONE,Hilary Clinton,NONE,Test
694460419684048897,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
694478405115473920,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
694481573064921088,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694483973414785024,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694489275610460160,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
694496306266505220,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694515964247805953,Donald Trump,NONE,Hilary Clinton,NONE,Test
694516724591378432,Donald Trump,NONE,Hilary Clinton,NONE,Test
694519278851211265,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694527080885817344,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
694528961079066625,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Test
696950951098376192,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
696956520194387968,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
696960798111870976,Donald Trump,NONE,Hilary Clinton,NONE,Test
696964111557464064,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
696967423220527104,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
697003772430581760,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
697008716613349376,Donald Trump,NONE,Hilary Clinton,AGAINST,Test
697014509035266048,Donald Trump,NONE,Hilary Clinton,NONE,Test
697048060854013952,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Test
697051001061142528,Donald Trump,NONE,Hilary Clinton,NONE,Test
697060264605196289,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
697070285116280832,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Test
697099631549747201,Donald Trump,NONE,Hilary Clinton,NONE,Test
657866072763310080,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
657899747026427904,Donald Trump,NONE,Ted Cruz,NONE,Train
657975462380072961,Donald Trump,NONE,Ted Cruz,NONE,Train
